p,kind,replicate,seed,num_cycles,fixed_points,largest_cycle,largest_cycle_fraction,short_threshold,short_cycle_count,short_point_mass,short_point_mass_fraction,cycle_length_gcd,symmetric_cycle_count,symmetric_degree,symmetric_degree_fraction,paired_cycle_pair_count,paired_base_degree
229,matched_reversible,14,995326429124536220,235,6,1174,0.022387063557140405,229,158,16253,0.3099292538281116,1,229,52411,0.9994279285292043,3,15
229,uniform_permutation,15,8653914166346219234,7,0,50698,0.9667626475467669,229,4,239,0.004557502717339486,1,,,,,
229,matched_reversible,15,10745063427215209428,235,1,1435,0.027364085353063443,229,151,12739,0.24292061554890257,1,229,52301,0.9973303331362865,3,70
233,uniform_permutation,0,17965048299049032468,11,0,19594,0.3609202600895209,233,3,69,0.00127097570410212,1,,,,,
233,matched_reversible,0,15747019857050366541,243,3,1280,0.02357752030798136,233,147,13693,0.2522242074821787,1,233,54249,0.9992632024903756,5,20
233,uniform_permutation,1,5631468123066997508,13,1,22586,0.4160327138094273,233,5,118,0.0021735526533920315,1,,,,,
233,matched_reversible,1,17100836997365771530,233,1,1321,0.024332737755346386,233,153,15959,0.29396378640240195,1,233,54289,1.0,0,0
233,uniform_permutation,2,4387885091601851263,12,1,46097,0.8491038700289193,233,7,193,0.0035550479839378145,1,,,,,
233,matched_reversible,2,13591681971334065668,235,1,1212,0.02232496454161985,233,152,15997,0.29466374403654516,1,233,54285,0.9999263202490376,1,2
233,uniform_permutation,3,12932795206368503182,9,1,18818,0.3466263884028072,233,2,12,0.00022103925288732525,1,,,,,
233,matched_reversible,3,4658913213802154861,237,0,1113,0.020501390705299417,233,155,15952,0.2938348468382177,1,233,54127,0.9970159700860212,2,81
233,uniform_permutation,4,3690885781701394328,15,0,25896,0.47700270773084785,233,6,116,0.0021367127779108107,1,,,,,
233,matched_reversible,4,10103852147983481437,237,1,1236,0.0227670430473945,233,153,15498,0.28547219510398053,1,233,54251,0.9993000423658568,2,19
233,uniform_permutation,5,16571634610335034640,12,1,24082,0.44358894066938054,233,4,118,0.0021735526533920315,1,,,,,
233,matched_reversible,5,8214143897938125861,239,0,1174,0.02162500690747665,233,149,13973,0.25738179004954964,1,233,53955,0.9938477407946361,3,167
233,uniform_permutation,6,17889445072620794071,11,1,45353,0.8353994363499051,233,7,260,0.004789183812558714,1,,,,,
233,matched_reversible,6,14633410280996510845,237,6,1187,0.02186446609810459,233,154,15555,0.28652213155519535,1,233,54285,0.9999263202490376,2,2
233,uniform_permutation,7,12597690196620043819,9,0,50777,0.9353091786549761,233,5,440,0.008104772605868593,1,,,,,
233,matched_reversible,7,10340381280461302835,241,0,1286,0.02368803993442502,233,152,13204,0.24321685792702022,1,233,54131,0.9970896498369836,4,79
233,uniform_permutation,8,16646486901815921871,7,0,49572,0.9131131536775405,233,2,56,0.0010315165134741845,1,,,,,
233,matched_reversible,8,5394801771863545438,245,6,1140,0.0209987290242959,233,154,13510,0.248853358875647,1,233,53917,0.9931477831604929,6,186
233,uniform_permutation,9,7431024833904972566,22,4,31078,0.5724548251026912,233,11,488,0.008988929617417893,1,,,,,
233,matched_reversible,9,14067286902200922449,243,0,1401,0.025806332774595223,233,154,13551,0.24960857632301203,1,233,53499,0.9854482491849178,5,395
233,uniform_permutation,10,15532410649058510258,8,1,52068,0.9590893182781042,233,5,89,0.001639374458914329,1,,,,,
233,matched_reversible,10,5719598928826783148,239,1,1004,0.01849361749157288,233,147,14210,0.2617473152940743,1,233,54137,0.9972001694634273,3,76
233,uniform_permutation,11,11363535523369148341,7,0,50090,0.9226546814271768,233,4,70,0.0012893956418427305,1,,,,,
233,matched_reversible,11,2411642526493795106,245,5,1191,0.02193814584906703,233,156,14529,0.26762327543332903,1,233,54219,0.9987106043581573,6,35
233,uniform_permutation,12,8009656239106133560,17,2,25785,0.4749580946416401,233,10,204,0.003757667299084529,1,,,,,
233,matched_reversible,12,16921258056541537445,239,2,1614,0.029729779513345246,233,156,15558,0.2865773913684172,1,233,54011,0.9948792573081103,3,139
233,uniform_permutation,13,2918368566922480254,8,1,35848,0.6603179281254029,233,4,24,0.0004420785057746505,1,,,,,
233,matched_reversible,13,2925122234984264464,235,3,1480,0.027261507856103446,233,154,14558,0.26815745362780674,1,233,54287,0.9999631601245188,1,1
233,uniform_permutation,14,6341572285179906276,9,1,48593,0.8950800346294829,233,4,238,0.004383945182265284,1,,,,,
233,matched_reversible,14,13875889917118835808,235,0,1125,0.020722429958186742,233,151,15113,0.27838051907384553,1,233,54279,0.9998158006225939,1,5
233,uniform_permutation,15,18218506182052161320,8,0,49253,0.9072371935382858,233,4,421,0.007754793788796994,1,,,,,
233,matched_reversible,15,3256345804153729107,233,2,1241,0.022859142736097553,233,136,13617,0.2508242922138923,1,233,54289,1.0,0,0
239,uniform_permutation,0,7261457223191528214,13,2,48113,0.8422996796274576,239,9,125,0.002188337038917386,1,,,,,
239,matched_reversible,0,7331094217141229343,243,2,1080,0.018907232016246216,239,154,16655,0.2915740270653525,1,239,57087,0.9994047723254145,2,17
239,uniform_permutation,1,5197058854544647457,10,0,23094,0.40429964461406487,239,2,92,0.001610616060643196,1,,,,,
239,matched_reversible,1,14655041885007474954,245,2,1411,0.024701948495299452,239,159,15323,0.26825510757864884,1,239,56927,0.9966037009156002,3,97
239,uniform_permutation,2,749968417999201251,6,0,33365,0.5841109224278287,239,1,44,0.0007702946376989199,1,,,,,
239,matched_reversible,2,16704704267060743286,241,0,1579,0.027643073475604418,239,155,16186,0.2833633864953345,1,239,57115,0.999894959822132,1,3
239,uniform_permutation,3,18154720391582209886,12,1,37682,0.6596873304038795,239,5,293,0.0051294620192223524,1,,,,,
239,matched_reversible,3,17323764883100729229,241,2,1371,0.02400168064284589,239,147,14457,0.25309430857302917,1,239,57059,0.998914584828697,1,31
239,uniform_permutation,4,442993657947437964,10,1,55496,0.971551618494074,239,7,189,0.0033087656028430875,1,,,,,
239,matched_reversible,4,11791021399195303216,243,1,1499,0.02624253777069729,239,152,16003,0.2801596610703594,1,239,56729,0.9931373750459551,2,196
239,uniform_permutation,5,8288575500089997580,8,0,43036,0.753418182454789,239,5,254,0.004446700863080128,1,,,,,
239,matched_reversible,5,17452347100417312048,241,0,1038,0.01817195077116997,239,153,15287,0.26762486651144063,1,239,57113,0.9998599464295093,1,4
239,uniform_permutation,6,4120474699469504423,5,0,54347,0.9514364244323453,239,1,2,3.5013392622678176e-05,1,,,,,
239,matched_reversible,6,4442588074507690693,241,1,1400,0.02450937483587472,239,159,16009,0.28026470124822744,1,239,57103,0.999684879466396,1,9
239,uniform_permutation,7,15582006406211068951,8,2,37266,0.6524045447383624,239,3,49,0.0008578281192556153,1,,,,,
239,matched_reversible,7,961668063332990343,239,0,1238,0.02167329003343779,239,146,14555,0.2548099648115404,1,239,57121,1.0,0,0
239,uniform_permutation,8,17949983268532526635,15,3,24194,0.4235570105565379,239,8,433,0.007580399502809825,1,,,,,
239,matched_reversible,8,18070311950480687123,245,0,1392,0.02436932126538401,239,156,17189,0.30092260289560757,1,239,56765,0.9937676161131633,3,178
239,uniform_permutation,9,2016881000893764133,16,0,37422,0.6551355893629314,239,10,303,0.005304528982335743,1,,,,,
239,matched_reversible,9,13705739592689010315,241,1,1489,0.0260674708075839,239,154,14826,0.2595542795119133,1,239,56845,0.9951681518180704,1,138
239,uniform_permutation,10,4152791876258614605,12,3,45350,0.7939286777192276,239,7,267,0.004674287915127536,1,,,,,
239,matched_reversible,10,718222515863529497,247,1,1506,0.026365084644876666,239,155,14488,0.2536370161586807,1,239,56627,0.9913516920221985,4,247
239,uniform_permutation,11,7831789729924058479,11,0,29920,0.5238003536352654,239,3,86,0.0015055758827751614,1,,,,,
239,matched_reversible,11,6704582333310352604,241,4,1661,0.029078622573134223,239,149,14233,0.24917280859928922,1,239,57119,0.9999649866073773,1,1
239,uniform_permutation,12,10354144989496738167,9,0,44866,0.7854554367045394,239,5,390,0.006827611561422244,1,,,,,
239,matched_reversible,12,4925543980482564650,243,3,1315,0.0230213056494109,239,153,15478,0.2709686455069064,1,239,57115,0.999894959822132,2,3
239,uniform_permutation,13,15673190786070852251,7,1,32981,0.5773883510442744,239,1,1,1.7506696311339088e-05,1,,,,,
239,matched_reversible,13,2933795445102772601,247,1,2830,0.049543950561089616,239,170,17892,0.31322981040247894,1,239,56973,0.9974090089459218,4,74
239,uniform_permutation,14,8663447762255585145,15,2,35406,0.6198420895992717,239,8,289,0.005059435233976996,1,,,,,
239,matched_reversible,14,15975235146462669910,245,4,1378,0.02412422751702526,239,161,14670,0.25682323488734443,1,239,57071,0.999124665184433,3,25
239,uniform_permutation,15,10645350178364499278,12,1,25980,0.4548239701685895,239,8,370,0.006477477635195462,1,,,,,
239,matched_reversible,15,1601980114773506936,241,1,1507,0.026382591341188005,239,150,12806,0.22419075296300836,1,239,57117,0.9999299732147546,1,2
241,uniform_permutation,0,1596379198499769398,13,1,41149,0.7084760937311685,241,8,366,0.006301544394896782,1,,,,,
241,matched_reversible,0,6799814848796435847,245,2,1478,0.025447220261359135,241,147,14097,0.24271276320999982,1,241,58031,0.9991391332793856,2,25
241,uniform_permutation,1,14656377181094542546,14,1,27365,0.4711523561922143,241,7,334,0.005750589693703621,1,,,,,
241,matched_reversible,1,9098808360690618430,245,2,1627,0.028012603088789792,241,155,15285,0.26316695649179594,1,241,58063,0.9996900879805789,2,9
241,uniform_permutation,2,7810691547111956487,14,0,48211,0.8300649093507343,241,8,542,0.00933179525145917,1,,,,,
241,matched_reversible,2,17696248218628774422,243,2,1503,0.025877653621666295,241,152,12670,0.2181436270036673,1,241,58037,0.9992424372858594,1,22
241,uniform_permutation,3,8321118416894893365,9,1,45821,0.78891548010537,241,5,60,0.0010330400647371775,1,,,,,
241,matched_reversible,3,11612284882674961772,249,2,1152,0.019834369242953807,241,160,14897,0.25648663073982886,1,241,57789,0.9949725383516124,4,146
241,uniform_permutation,4,10908638522112739180,6,1,47927,0.825175186377645,241,2,140,0.0024104268177200807,1,,,,,
241,matched_reversible,4,5138782738886997638,243,0,1383,0.02381157349219194,241,149,17095,0.29433033177803414,1,241,58051,0.9994834799676314,1,15
241,uniform_permutation,5,12907451138109851240,12,3,32990,0.5679998622613247,241,7,22,0.00037878135707029837,1,,,,,
241,matched_reversible,5,2411460442426929247,245,0,1621,0.027909299082316076,241,146,13216,0.22754429159277562,1,241,57865,0.9962810557669461,2,108
241,uniform_permutation,6,3880606955624836737,11,0,50438,0.8684079130868959,241,5,296,0.0050963309860367415,1,,,,,
241,matched_reversible,6,442948163966602984,247,0,1647,0.02835694977703552,241,165,15754,0.2712418863311582,1,241,57913,0.9971074878187359,3,84
241,uniform_permutation,7,13089724263183647832,13,1,42684,0.734904702054028,241,7,239,0.004114942924536423,1,,,,,
241,matched_reversible,7,7832556270348612041,249,0,1582,0.02723782304023691,241,166,17483,0.3010106575300012,1,241,57629,0.9922177648456466,4,226
241,uniform_permutation,8,2067646227231143496,7,0,30468,0.5245777448735387,241,2,26,0.00044765069471944355,1,,,,,
241,matched_reversible,8,8673794225745575160,241,1,1659,0.028563557789982954,241,147,14690,0.2529226425164856,1,241,58081,1.0,0,0
241,uniform_permutation,9,16555707535210081543,11,3,49479,0.8518964893855133,241,8,124,0.0021349494671234997,1,,,,,
241,matched_reversible,9,239520494656216501,241,0,1503,0.025877653621666295,241,157,16879,0.2906113875449803,1,241,58081,1.0,0,0
241,uniform_permutation,10,1883102372467283313,14,5,45256,0.7791876861624283,241,9,84,0.0014462560906320485,1,,,,,
241,matched_reversible,10,7611950869627489240,241,0,1378,0.023725486820130506,241,149,15800,0.2720338837141234,1,241,58081,1.0,0,0
241,uniform_permutation,11,3633332529804546532,14,0,49258,0.848091458480398,241,6,149,0.002565382827430657,1,,,,,
241,matched_reversible,11,9369489060782078568,245,3,1127,0.019403935882646647,241,150,16505,0.2841721044747852,1,241,58013,0.9988292212599645,2,34
241,uniform_permutation,12,10958425462326350924,10,2,37616,0.6476472512525611,241,6,167,0.0028752948468518105,1,,,,,
241,matched_reversible,12,463442672747338286,245,3,1393,0.023983746836314802,241,153,15302,0.2634596511768048,1,241,58065,0.9997245226494034,2,8
241,uniform_permutation,13,7016572954114476815,10,1,46235,0.7960434565520567,241,4,15,0.00025826001618429437,1,,,,,
241,matched_reversible,13,6422441432758053626,249,3,1460,0.025137308241937984,241,157,16686,0.28728844200340903,1,241,58041,0.9993113066235085,4,20
241,uniform_permutation,14,9697769034921931330,15,2,20719,0.3567259516881596,241,10,660,0.01136344071210895,1,,,,,
241,matched_reversible,14,11723602615767998533,243,0,1328,0.022864620099516193,241,155,16984,0.29241920765827034,1,241,58063,0.9996900879805789,1,9
241,uniform_permutation,15,15608324140795950849,7,3,35791,0.6162256159501386,241,4,25,0.00043043336030715724,1,,,,,
241,matched_reversible,15,8643116731938307406,245,1,1176,0.020247585268848678,241,154,15077,0.2595857509340404,1,241,58027,0.9990702639417366,2,27
251,uniform_permutation,0,8991384723404387916,11,0,59558,0.9453500738083522,251,6,195,0.0030951889652545196,1,,,,,
251,matched_reversible,0,9611246990046789767,253,2,1662,0.026380533642323137,251,169,18141,0.2879478103522166,1,251,62969,0.9994920715544198,1,16
251,uniform_permutation,1,12769606488580357786,10,1,53923,0.8559070490944588,251,5,32,0.0005079284455802289,1,,,,,
251,matched_reversible,1,4359980133597648577,255,0,1395,0.0221425056745131,251,162,18342,0.29113823590101745,1,251,62991,0.9998412723607562,2,5
251,uniform_permutation,2,18349076421243986218,10,0,35008,0.5556737194647704,251,6,344,0.005460230789987461,1,,,,,
251,matched_reversible,2,15093257267414226053,259,2,1225,0.019444135807368135,251,169,17046,0.2705671338550182,1,251,62923,0.9987619244138982,4,39
251,uniform_permutation,3,12467080344634805019,13,1,28827,0.4575641656481643,251,8,182,0.002888843034237552,1,,,,,
251,matched_reversible,3,18222405816385441255,253,0,1336,0.021206012602974555,251,161,16900,0.26824971032205835,1,251,62993,0.9998730178886049,1,4
251,uniform_permutation,4,3656350929393504877,20,2,38289,0.6077522579006682,251,13,1019,0.016174346438945414,1,,,,,
251,matched_reversible,4,10304345934100691685,253,0,1329,0.02109490325550388,251,171,17279,0.2742654878493992,1,251,62787,0.9966032285201822,1,107
251,uniform_permutation,5,8982752048140639360,14,0,25397,0.40312058538753354,251,7,244,0.0038729543975492453,1,,,,,
251,matched_reversible,5,15416144365772307316,259,2,1415,0.022459960953000745,251,160,17283,0.2743289789050967,1,251,62169,0.986793860414914,4,416
251,uniform_permutation,6,3996340651374036339,11,0,29645,0.47054808653830893,251,6,197,0.003126934493103284,1,,,,,
251,matched_reversible,6,9312228335768865613,255,5,1226,0.019460008571292518,251,167,17248,0.27377343216774336,1,251,62995,0.9999047634164537,2,3
251,uniform_permutation,7,12644260162068262985,16,2,44726,0.7099252392819162,251,9,192,0.0030475706734813734,1,,,,,
251,matched_reversible,7,10754503028476412908,255,1,1448,0.022983762162505358,251,162,16907,0.26836081966952907,1,251,62941,0.9990476341645371,2,30
251,uniform_permutation,8,10622249552127152024,15,2,35862,0.5692290598561928,251,6,200,0.0031745527848764305,1,,,,,
251,matched_reversible,8,1933889339419824239,253,2,2101,0.033348677005126906,251,166,17207,0.2731226488468437,1,251,62683,0.9949524610720465,1,159
251,uniform_permutation,9,14442993226695833009,12,0,37560,0.5961810129997936,251,6,364,0.005777686068475104,1,,,,,
251,matched_reversible,9,3586698302485310373,257,6,1275,0.020237774003587245,251,159,14842,0.2355835621656799,1,251,62973,0.9995555626101174,3,14
251,uniform_permutation,10,16972339238152865115,12,3,28911,0.4588974778178124,251,7,37,0.0005872922652021397,1,,,,,
251,matched_reversible,10,11726675854644161090,255,2,1947,0.03090427136077205,251,166,17885,0.2838843827875748,1,251,62993,0.9998730178886049,2,4
251,uniform_permutation,11,2485439485437024868,11,1,27639,0.43870732210599833,251,4,124,0.001968222726623387,1,,,,,
251,matched_reversible,11,11783321056685345860,259,6,1635,0.02595196901636482,251,166,15473,0.24559927620196506,1,251,62865,0.997841304106284,4,68
251,uniform_permutation,12,6531730462155790430,13,1,23915,0.3795971492515992,251,6,115,0.0018253678513039475,1,,,,,
251,matched_reversible,12,15685300597366623514,253,3,2068,0.032824875795622294,251,178,18181,0.2885827209091919,1,251,62893,0.9982857414961668,1,54
251,uniform_permutation,13,16583039134440728707,11,0,29025,0.46070697290519197,251,7,274,0.00434913731528071,1,,,,,
251,matched_reversible,13,13511067704332112390,251,1,2379,0.03776130537610514,251,164,17578,0.27901144426278945,1,251,63001,1.0,0,0
251,uniform_permutation,14,489645921489645887,8,2,21824,0.3464071998857161,251,4,30,0.00047618291773146457,1,,,,,
251,matched_reversible,14,1642050730252333150,255,0,1629,0.025856732432818528,251,155,14730,0.2338058126061491,1,251,62895,0.9983174870240155,2,53
