GIT OBJECT AUDIT — FIXED 82293 MERGE / 8190 RESEARCH CHECKPOINT
Actual read-only mechanical object audit; not a mathematics review.
UTC record: 2026-09-05 08:49:23 UTC (supplemental read followed).
Fixed merge: 82293de4105ccc0139acc288a26278261b3426a2
Fixed research: 8190c0499bd5edc19e97c7a8d2331076a8df5cb0
Repository: /root/autodl-tmp/hilbert-polya-structure
Workspace: /root/autodl-tmp/symbolic_dynamics
Method: git ls-tree -r -z of fixed commits; git cat-file --batch raw blob bytes compared directly with Path.read_bytes workspace bytes. No mirror file-copy comparison.
Initial preflight HEAD/origin/main=82293 and git status empty. Main fixed-object run HEAD/origin/main had advanced to 9a394ee2 through root's separate checkpoint; its start/end status were empty. Later supplemental status has only root-owned symbolic_dynamics/README.md modification, reported by root; no Git writes performed by this audit.
Primary process exit=0; compared_unique_files=842; compared_bytes=39285756
All scope inventories equal; missing=0; extra=0; mismatched_bytes=0; symlinks=0; scoped_research_to_merge_object_deltas=0
Package-local nonself manifests=36; actual rows checked against raw blobs AND workspace=1081; errors=0
These are byte/hash checks, not reruns of verifier assertions, PDF builds, proof reviews or independent scientific certification.

GROUP SUMMARY
group	physical_files	merge_files	research_files	bytes	workspace_path
paper197	82	82	82	5786542	papers/197-ternary-cyclic-sign-difference
paper199	141	141	141	6805232	papers/199-first-one-stirling-splice
paper200	117	117	117	6624922	papers/200-lex-first-alternating-switch
paper202	185	185	185	7147136	papers/202-ternary-ordered-reset
review197a	23	23	23	1287465	docs/papers197_201_sequence/reviews/p197_a
review197b	32	32	32	1728052	docs/papers197_201_sequence/reviews/p197_b
review199a	25	25	25	1115586	docs/papers197_201_sequence/reviews/p199_a
review199b	28	28	28	1476693	docs/papers197_201_sequence/reviews/p199_b
review200a	28	28	28	1751722	docs/papers197_201_sequence/reviews/p200_a
review200b	28	28	28	1767587	docs/papers197_201_sequence/reviews/p200_b
review202a	44	44	44	1487571	docs/papers197_201_sequence/reviews/p202_a
review202b	41	41	41	1671806	docs/papers197_201_sequence/reviews/p202_b
mct_scout	10	10	10	45712	docs/papers197_201_sequence/scouting/monochromatic_triangle_20260905
mct_temporal	11	11	11	28741	docs/papers197_201_sequence/reviews/mct_temporal_pressure_20260905
mct_stage1	13	13	13	63331	docs/papers197_201_sequence/reviews/mct_stage1_20260905
mct_supplement	13	13	13	15897	docs/papers197_201_sequence/reviews/mct_temporal_pin_supplement_20260905
breadth_snapshots	15	15	15	246230	docs/papers197_201_sequence/breadth_snapshots
breadth_index	1	1	1	28690	docs/papers197_201_sequence/STAGE1_BREADTH_INDEX.tsv
breadth_reconciliation	1	1	1	18446	docs/papers197_201_sequence/BREADTH_RECONCILIATION.md
lfctr_correction	1	1	1	2692	docs/papers197_201_sequence/LFCTR_HISTORY_COUNT_CORRECTION.md
mct_adjudication	1	1	1	6723	docs/papers197_201_sequence/MCT_ROOT_ADJUDICATION.md
historical_artifact_snapshot	1	1	1	135092	docs/research_state/ARTIFACT_SNAPSHOT_2026-09-05.json
historical_paper_index	1	1	1	43888	docs/research_state/PAPER_ARTIFACT_INDEX.tsv

PER-FILE EXACT BYTE RESULTS
group	git_blob_oid	git_mode	bytes	git_sha256	workspace_sha256	result	path
breadth_index	945fe033d998320eb68537b19757fe68312295d6	100644	28690	095c01d80c25eac98da5e2d77106d9517ccb4784a997cf65555406cf893a7560	095c01d80c25eac98da5e2d77106d9517ccb4784a997cf65555406cf893a7560	BYTE_EQUAL	docs/papers197_201_sequence/STAGE1_BREADTH_INDEX.tsv
breadth_reconciliation	8d1d7af07b9f8ff27a80d9e0fd70eeca720f4b96	100644	18446	dce2c83ea94a78e2c45a8d13a8d97f47410adce35bfe64478b1dd9763dba22ce	dce2c83ea94a78e2c45a8d13a8d97f47410adce35bfe64478b1dd9763dba22ce	BYTE_EQUAL	docs/papers197_201_sequence/BREADTH_RECONCILIATION.md
lfctr_correction	9bb339eecb7bc07128fd88d40fca7c99a376c467	100644	2692	e07f6e7e110397033157ba409c548cc5bbfdbced7169b91042cba4d530215352	e07f6e7e110397033157ba409c548cc5bbfdbced7169b91042cba4d530215352	BYTE_EQUAL	docs/papers197_201_sequence/LFCTR_HISTORY_COUNT_CORRECTION.md
mct_adjudication	8a026c16a0d3086614e523cf41d0d712f9bd1f5c	100644	6723	dc4cbddb4cf798d229cc4f5fbcfaf8b59131f39e893650b56a7ae6ec78a38268	dc4cbddb4cf798d229cc4f5fbcfaf8b59131f39e893650b56a7ae6ec78a38268	BYTE_EQUAL	docs/papers197_201_sequence/MCT_ROOT_ADJUDICATION.md
historical_artifact_snapshot	de739315075e5aea66e1455b2848ca187b02c63e	100644	135092	48214a7c3eb729fb6818d1d5c8c9e45a3a710e73eb9cc0de21c6575bee166444	48214a7c3eb729fb6818d1d5c8c9e45a3a710e73eb9cc0de21c6575bee166444	BYTE_EQUAL	docs/research_state/ARTIFACT_SNAPSHOT_2026-09-05.json
historical_paper_index	c48efa7dc738ba7f7ccbb2340210829c65cb20e6	100644	43888	1d816130b3d2f0305ab180b1c21dbcd95f264d39e0362f1e92a7cdcf7e5a34fe	1d816130b3d2f0305ab180b1c21dbcd95f264d39e0362f1e92a7cdcf7e5a34fe	BYTE_EQUAL	docs/research_state/PAPER_ARTIFACT_INDEX.tsv

PACKAGE-LOCAL MANIFEST ACTUAL CHECKS
rows	unique_rows	result	manifest
2	2	PASS	docs/papers197_201_sequence/breadth_snapshots/first_replacement54_20260905/SHA256SUMS
2	2	PASS	docs/papers197_201_sequence/breadth_snapshots/mct_provisional58_20260905/SHA256SUMS
2	2	PASS	docs/papers197_201_sequence/breadth_snapshots/second_replacement57_20260905/SHA256SUMS
12	12	PASS	docs/papers197_201_sequence/reviews/mct_stage1_20260905/SHA256SUMS
12	12	PASS	docs/papers197_201_sequence/reviews/mct_temporal_pin_supplement_20260905/SHA256SUMS
10	10	PASS	docs/papers197_201_sequence/reviews/mct_temporal_pressure_20260905/SHA256SUMS
10	10	PASS	docs/papers197_201_sequence/reviews/p197_a/SHA256SUMS
12	12	PASS	docs/papers197_201_sequence/reviews/p197_a/qa/SHA256SUMS
12	12	PASS	docs/papers197_201_sequence/reviews/p197_b/SHA256SUMS
19	19	PASS	docs/papers197_201_sequence/reviews/p197_b/qa/SHA256SUMS
10	10	PASS	docs/papers197_201_sequence/reviews/p199_a/SHA256SUMS
14	14	PASS	docs/papers197_201_sequence/reviews/p199_a/qa/SHA256SUMS
17	17	PASS	docs/papers197_201_sequence/reviews/p199_b/QA_SHA256SUMS
10	10	PASS	docs/papers197_201_sequence/reviews/p199_b/SHA256SUMS
17	17	PASS	docs/papers197_201_sequence/reviews/p200_a/QA_SHA256SUMS
10	10	PASS	docs/papers197_201_sequence/reviews/p200_a/SHA256SUMS
17	17	PASS	docs/papers197_201_sequence/reviews/p200_b/QA_SHA256SUMS
10	10	PASS	docs/papers197_201_sequence/reviews/p200_b/SHA256SUMS
14	14	PASS	docs/papers197_201_sequence/reviews/p202_a/SHA256SUMS
29	29	PASS	docs/papers197_201_sequence/reviews/p202_a/qa/SHA256SUMS
14	14	PASS	docs/papers197_201_sequence/reviews/p202_b/SHA256SUMS
26	26	PASS	docs/papers197_201_sequence/reviews/p202_b/qa/SHA256SUMS
9	9	PASS	docs/papers197_201_sequence/scouting/monochromatic_triangle_20260905/SHA256SUMS
81	81	PASS	papers/197-ternary-cyclic-sign-difference/SHA256SUMS
32	32	PASS	papers/197-ternary-cyclic-sign-difference/qa_final/SHA256SUMS
140	140	PASS	papers/199-first-one-stirling-splice/SHA256SUMS
32	32	PASS	papers/199-first-one-stirling-splice/qa_final/SHA256SUMS
35	35	PASS	papers/199-first-one-stirling-splice/round0_snapshot/SHA256SUMS
116	116	PASS	papers/200-lex-first-alternating-switch/SHA256SUMS
32	32	PASS	papers/200-lex-first-alternating-switch/qa_final/SHA256SUMS
35	35	PASS	papers/200-lex-first-alternating-switch/round0_snapshot/SHA256SUMS
184	184	PASS	papers/202-ternary-ordered-reset/SHA256SUMS
24	24	PASS	papers/202-ternary-ordered-reset/frozen_round0/SHA256SUMS
24	24	PASS	papers/202-ternary-ordered-reset/frozen_round1/SHA256SUMS
24	24	PASS	papers/202-ternary-ordered-reset/frozen_round2/SHA256SUMS
32	32	PASS	papers/202-ternary-ordered-reset/qa_final/SHA256SUMS

MERGE TOPOLOGY / FULL TREE CONTROLS
Parents: 8190c0499bd5edc19e97c7a8d2331076a8df5cb0 697518b6db90458f86f7916fbf397b8ad5ef2372
Common base: 908069ac646c281941788b49e09c0671bf8be0b8
Research parent versus base: 177 changed paths.
Other parent versus base: 251 changed paths, all henon_dynamics.
Changed path overlap: 0.
First parent 8190 -> merge 82293: 251 changed paths, all henon_dynamics.
Second parent 697518 -> merge 82293: 177 changed paths, none henon_dynamics.
Full non-henon Git tree entries (path/mode/type/OID) merge=research parent.
Full henon Git subtree entries merge=second parent.
FIRST PARENT -> MERGE PATHS
henon_dynamics/.gitattributes
henon_dynamics/BATCH_PLAN_C389_C393.md
henon_dynamics/BATCH_REVIEW_C389_C393.md
henon_dynamics/CURRENT_RESEARCH_STATE.md
henon_dynamics/IDEA_REPORT_C389_C393.md
henon_dynamics/README.md
henon_dynamics/docs/candidate_registry.md
henon_dynamics/docs/obstruction_registry.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/ASSUMPTIONS.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/C389_RELEASE_MANIFEST.json
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/CLAIMS.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/EXPERIMENT_PLAN.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/LIMITATIONS.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/NARRATIVE_REPORT.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/PAPER_IMPROVEMENT_LOG.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/PAPER_PLAN.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/PROJECT_README.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/README.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/REFERENCES.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/RELEASE.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/REPRODUCIBILITY.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/RESEARCH_QUESTION.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/SCOPE.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/SOURCE_AUDIT.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/THEOREM_PACKAGE.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/code/README.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/code/c389_carlitz_checker.py
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/code/c389_carlitz_mutation.py
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/code/c389_carlitz_producer.py
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/code/c389_carlitz_replay.py
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/code/c389_carlitz_sympy_crosscheck.py
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/code/c389_release_manifest.py
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/evaluations/route_a/HCS-C389/2026-09-05.yaml
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/COMPILE_REPORT.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/README.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/compile_round0.txt
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/compile_round1.txt
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/compile_round2.txt
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/main.pdf
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/main.tex
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/main_body.tex
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/main_round0.pdf
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/main_round0.tex
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/main_round1.pdf
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/main_round1.tex
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/main_round2.pdf
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/paper/main_round2.tex
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/proof/ANALYTIC_PROOF.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/requirements.txt
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/results/HOSTILE_AUDIT.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/results/RESULTS.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/results/TEST_REPORT.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/results/c389_carlitz_evidence.json
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/review/CLAIM_REFERENCE_AUDIT.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/review/FAILURE_MODE_AUDIT.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/review/FINAL_INTEGRITY.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/review/ROUND0_REVIEW.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/review/ROUND1_REVIEW.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/review/ROUND2_REVIEW.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/review/VISUAL_AUDIT.md
henon_dynamics/henon_carlitz_full_torsion_tower_route_a/tests/test_c389_smoke.py
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/ASSUMPTIONS.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/C392_RELEASE_MANIFEST.json
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/CLAIMS.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/EXPERIMENT_PLAN.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/LIMITATIONS.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/NARRATIVE_REPORT.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/PAPER_IMPROVEMENT_LOG.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/PAPER_PLAN.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/README.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/REFERENCES.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/REPRODUCIBILITY.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/RESEARCH_QUESTION.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/SCOPE.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/SOURCE_AUDIT.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/THEOREM_PACKAGE.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/code/README.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/code/c392_luroth_checker.py
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/code/c392_luroth_mutation.py
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/code/c392_luroth_producer.py
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/code/c392_luroth_replay.py
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/code/c392_luroth_sympy_crosscheck.py
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/code/c392_release_manifest.py
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/evaluations/route_a/HCS-C392/2026-09-05.yaml
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/COMPILE_REPORT.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/README.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/compile_round0.txt
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/compile_round1.txt
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/compile_round2.txt
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/main.pdf
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/main.tex
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/main_round0.tex
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/main_round0_original.pdf
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/main_round1.pdf
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/main_round1.tex
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/main_round2.pdf
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/paper/main_round2.tex
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/proof/ANALYTIC_PROOF.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/requirements.txt
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/results/HOSTILE_AUDIT.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/results/RESULTS.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/results/TEST_REPORT.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/results/c392_luroth_evidence.json
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/review/FAILURE_MODE_AUDIT.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/review/FINAL_INTEGRITY.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/review/ROUND0_REVIEW.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/review/ROUND1_REVIEW.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/review/ROUND2_REVIEW.md
henon_dynamics/henon_luroth_meromorphic_hardy_route_a/tests/test_c392_smoke.py
henon_dynamics/henon_lyness_real_rational_torsion_route_a/ASSUMPTIONS.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/C390_RELEASE_MANIFEST.json
henon_dynamics/henon_lyness_real_rational_torsion_route_a/CLAIMS.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/EXPERIMENT_PLAN.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/LIMITATIONS.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/NARRATIVE_REPORT.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/PAPER_IMPROVEMENT_LOG.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/PAPER_PLAN.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/PROJECT_README.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/README.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/REFERENCES.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/REPRODUCIBILITY.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/RESEARCH_QUESTION.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/SCOPE.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/SOURCE_AUDIT.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/THEOREM_PACKAGE.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/code/README.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/code/c390_lyness_checker.py
henon_dynamics/henon_lyness_real_rational_torsion_route_a/code/c390_lyness_mutation.py
henon_dynamics/henon_lyness_real_rational_torsion_route_a/code/c390_lyness_producer.py
henon_dynamics/henon_lyness_real_rational_torsion_route_a/code/c390_lyness_replay.py
henon_dynamics/henon_lyness_real_rational_torsion_route_a/code/c390_lyness_sympy_crosscheck.py
henon_dynamics/henon_lyness_real_rational_torsion_route_a/code/c390_release_manifest.py
henon_dynamics/henon_lyness_real_rational_torsion_route_a/evaluations/route_a/HCS-C390/2026-09-05.yaml
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/COMPILE_REPORT.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/README.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/compile_round0.txt
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/compile_round1.txt
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/compile_round2.txt
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/main.pdf
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/main.tex
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/main_round0.tex
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/main_round0_original.pdf
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/main_round1.pdf
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/main_round1.tex
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/main_round2.pdf
henon_dynamics/henon_lyness_real_rational_torsion_route_a/paper/main_round2.tex
henon_dynamics/henon_lyness_real_rational_torsion_route_a/proof/ANALYTIC_PROOF.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/requirements.txt
henon_dynamics/henon_lyness_real_rational_torsion_route_a/results/HOSTILE_AUDIT.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/results/RESULTS.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/results/TEST_REPORT.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/results/c390_lyness_evidence.json
henon_dynamics/henon_lyness_real_rational_torsion_route_a/review/CLAIM_REFERENCE_AUDIT.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/review/CROSS_REVIEW.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/review/FAILURE_MODE_AUDIT.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/review/FINAL_INTEGRITY.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/review/SOURCE_PAGE_RECEIPT.md
henon_dynamics/henon_lyness_real_rational_torsion_route_a/tests/test_c390_smoke.py
henon_dynamics/henon_quadratic_generic_arboreal_route_a/ASSUMPTIONS.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/C393_RELEASE_MANIFEST.json
henon_dynamics/henon_quadratic_generic_arboreal_route_a/CLAIMS.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/EXPERIMENT_PLAN.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/LIMITATIONS.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/NARRATIVE_REPORT.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/PAPER_IMPROVEMENT_LOG.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/PAPER_PLAN.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/README.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/REFERENCES.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/REPRODUCIBILITY.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/RESEARCH_QUESTION.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/SCOPE.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/SOURCE_AUDIT.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/THEOREM_PACKAGE.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/code/README.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/code/c393_arboreal_checker.py
henon_dynamics/henon_quadratic_generic_arboreal_route_a/code/c393_arboreal_mutation.py
henon_dynamics/henon_quadratic_generic_arboreal_route_a/code/c393_arboreal_producer.py
henon_dynamics/henon_quadratic_generic_arboreal_route_a/code/c393_arboreal_replay.py
henon_dynamics/henon_quadratic_generic_arboreal_route_a/code/c393_arboreal_sympy_crosscheck.py
henon_dynamics/henon_quadratic_generic_arboreal_route_a/code/c393_release_manifest.py
henon_dynamics/henon_quadratic_generic_arboreal_route_a/evaluations/route_a/HCS-C393/2026-09-05.yaml
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/COMPILE_REPORT.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/README.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/compile_round0.txt
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/compile_round1.txt
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/compile_round2.txt
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/main.pdf
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/main.tex
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/main_round0.tex
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/main_round0_original.pdf
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/main_round1.pdf
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/main_round1.tex
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/main_round2.pdf
henon_dynamics/henon_quadratic_generic_arboreal_route_a/paper/main_round2.tex
henon_dynamics/henon_quadratic_generic_arboreal_route_a/proof/ANALYTIC_PROOF.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/requirements.txt
henon_dynamics/henon_quadratic_generic_arboreal_route_a/results/HOSTILE_AUDIT.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/results/RESULTS.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/results/TEST_REPORT.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/results/c393_arboreal_evidence.json
henon_dynamics/henon_quadratic_generic_arboreal_route_a/review/FAILURE_MODE_AUDIT.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/review/FINAL_INTEGRITY.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/review/ROUND0_REVIEW.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/review/ROUND1_REVIEW.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/review/ROUND2_REVIEW.md
henon_dynamics/henon_quadratic_generic_arboreal_route_a/tests/test_c393_smoke.py
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/ASSUMPTIONS.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/C391_RELEASE_MANIFEST.json
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/CLAIMS.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/CROSS_REVIEW.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/EXPERIMENT_PLAN.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/LIMITATIONS.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/NARRATIVE_REPORT.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/PAPER_IMPROVEMENT_LOG.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/PAPER_PLAN.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/README.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/REFERENCES.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/REPRODUCIBILITY.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/RESEARCH_QUESTION.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/SCOPE.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/SOURCE_AUDIT.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/THEOREM_PACKAGE.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/code/README.md
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/code/c391_checker.py
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/code/c391_mutation.py
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/code/c391_producer.py
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/code/c391_release_manifest.py
henon_dynamics/henon_supercritical_inverse_square_limit_cycle_route_a/code/c391_replay.py
